2017.01.06,1810000,32000,1809000,1822000,1802000,177619,True
2017.01.05,1778000,30000,1803000,1803000,1777000,219349,False
2017.01.04,1808000,16000,1825000,1826000,1805000,159435,False
2017.01.03,1824000,19000,1814000,1831000,1801000,147153,True
2017.01.02,1805000,3000,1799000,1812000,1794000,93012,True
2016.12.29,1802000,14000,1771000,1802000,1770000,150329,True
2016.12.28,1788000,11000,1792000,1799000,1780000,133258,False
2016.12.27,1799000,1000,1799000,1810000,1793000,93069,True
2016.12.26,1798000,16000,1780000,1800000,1778000,96472,True
2016.12.23,1782000,27000,1801000,1804000,1780000,166697,False
2016.12.22,1809000,4000,1813000,1815000,1799000,127092,True
2016.12.21,1805000,7000,1818000,1830000,1801000,131042,False
2016.12.20,1812000,17000,1796000,1820000,1792000,152304,True
2016.12.19,1795000,2000,1781000,1819000,1781000,108716,True
2016.12.16,1793000,34000,1765000,1801000,1760000,234954,True
2016.12.15,1759000,18000,1741000,1775000,1741000,115471,False
2016.12.14,1777000,11000,1778000,1784000,1764000,149102,True
2016.12.13,1766000,14000,1731000,1772000,1731000,233689,True
2016.12.12,1752000,28000,1733000,1768000,1733000,228289,False
2016.12.09,1780000,10000,1795000,1795000,1770000,213049,False
2016.12.08,1790000,18000,1799000,1801000,1776000,329251,True
2016.12.07,1772000,24000,1752000,1774000,1752000,192073,True
2016.12.06,1748000,30000,1722000,1760000,1720000,280036,True
2016.12.05,1718000,9000,1717000,1734000,1711000,169692,False
2016.12.02,1727000,22000,1724000,1738000,1707000,307059,False
2016.12.01,1749000,3000,1740000,1753000,1733000,310707,True
2016.11.30,1746000,69000,1677000,1747000,1677000,570704,True
2016.11.29,1677000,0,1690000,1698000,1669000,361626,True
2016.11.28,1677000,27000,1650000,1681000,1640000,265881,True
2016.11.25,1650000,0,1641000,1652000,1633000,125538,True
2016.11.24,1650000,1000,1649000,1652000,1633000,155143,True
2016.11.23,1649000,9000,1661000,1661000,1626000,253372,True
2016.11.22,1640000,47000,1607000,1645000,1600000,195022,True
2016.11.21,1593000,7000,1565000,1606000,1565000,163604,True
2016.11.18,1586000,18000,1582000,1588000,1570000,189215,True
2016.11.17,1568000,10000,1555000,1576000,1545000,157411,True
2016.11.16,1558000,19000,1540000,1564000,1540000,266164,True
2016.11.15,1539000,14000,1553000,1581000,1539000,273314,False
